ConstituentID,Nationality
327952,American
327953,American
327955,English
327956,American
327957,American
327958,American
327959,French
327960,English
327961,American
327962,American
327963,English
327964,Chinese
327965,Dutch
327966,American
327967,English
327968,American
327969,American
327970,English
327971,American
327972,Australian
327974,American
327975,American
327976,American
327977,English
327979,British
327980,English
327982,British
327983,English
327985,British
327986,American
327987,American
327988,British
327989,British
327990,Italian
327991,English
327992,Italian
327993,French
327995,German
327996,Austrian
327997,French
327998,Swedish
327999,German
328000,American
328001,American
328002,French
328003,American
328004,American
328005,British
328006,Uruguayan
328007,Austrian
328009,British
328010,Australian
328011,English
328012,English
328013,American
328014,American
328016,American
328017,American
328018,American
328019,English
328020,Russian
328021,Prussian
328022,American
328023,American
328024,American
328025,American
328026,British
328027,American
328028,American
328029,American
328030,American
328031,English
328033,Danish
328034,American
328035,American
328036,American
328037,American
328038,American
328039,American
328040,American
328041,American
328042,American
328043,Japanese
328044,American
328045,French
328047,American
328048,American
328049,American
328051,American
328052,American
328053,American
328054,American
328055,English
328056,German
328057,English
328059,American
328060,Brazilian
328061,English
328062,American
328063,English
328064,Austrian
328065,Norwegian
328066,Norwegian
328067,American
328068,American
328069,American
328070,American
328071,American
328072,British
328073,English
328074,English
328075,American
328076,American
328077,American
328078,New Zealander
328079,British
328080,American
328081,British
328082,American
328083,German
328084,German
328085,English
328086,German
328087,German
328088,American
328089,American
328090,American
328091,New Zealander
328092,German
328093,American
328094,German
328095,American
328096,American
328097,English
328098,American
328100,British
328101,French
328102,Russian
328103,Austrian
328104,American
328105,American
328106,American
328107,American
328108,American
328109,American
328110,English
328111,American
328112,American
328113,American
328114,Australian
328115,American
328116,American
328118,American
328119,American
328120,American
328121,American
328122,American
328123,American
328124,American
328125,American
328126,American
328127,American
328128,American
328129,English
328130,American
328131,American
328132,American
328133,English
328134,Australian
328135,American
328136,German
328137,German
328138,American
328139,American
328140,New Zealander
328141,New Zealander
328142,English
328143,American
328144,English
328145,German
328146,Danish
328147,German
328148,Swiss
328149,Czechoslovakian
328150,German
328151,German
328152,German
328153,American
328154,American
328155,American
328156,British
328157,British
328158,British
328159,British
328160,American
328161,New Zealander
328162,Czechoslovakian
328163,German
328164,English
328165,American
328166,American
328167,Canadian
328168,Canadian
328169,American
328170,English
328171,German
328172,American
328173,American
328174,American
328175,American
328176,American
328177,American
328178,American
328180,English
328181,American
328182,American
328183,American
328184,American
328185,English
328186,Scottish
328187,American
328188,English
328189,English
328190,American
328191,American
328192,American
328193,American
328194,British
328195,British
328197,Australian
328198,American
328199,American
328200,American
328203,American
328204,American
328208,English
328210,Australian
328211,American
328212,Australian
328213,American
328214,American
328215,American
328216,English
328217,American
328218,English
328220,American
328221,American
328222,American
328223,American
328224,British
328225,English
328227,American
328228,American
328229,American
328230,British
328231,American
328232,American
328233,American
328234,American
328235,American
328236,German
328237,American
328238,American
328239,American
328240,American
328241,American
328242,American
328243,American
328244,American
328245,American
328246,French
328247,American
328248,German
328249,New Zealander
328250,American
328251,American
328252,American
328253,Dutch
328254,American
328255,American
328256,German
328257,American
328258,Italian
328259,American
328260,American
328261,Austrian
328262,American
328263,German
328264,American
328265,German
328266,German
328267,German
328268,German
328270,American
328271,American
328272,American
328273,German
328274,American
328275,Austrian
328276,American
328277,American
328278,American
328279,American
328280,German
328281,American
328282,American
328283,English
328284,British
328285,American
328286,American
328287,German
328288,American
328289,American
328290,German
328291,American
328292,American
328293,American
